timestamp,user,src_ip,action,host
2025-06-02 14:39:08,svc_account,119.132.154.252,success,db01
2025-06-02 14:40:40,john,1.140.246.232,success,auth01
2025-06-02 05:04:25,alice,103.86.96.100,failure,auth01
2025-06-02 00:48:16,eve,108.155.84.64,success,server02
2025-06-02 19:37:21,svc_account,140.233.126.59,success,server01
2025-06-01 01:30:40,root,126.70.192.234,success,server02
2025-06-03 09:59:46,bob,171.147.201.222,success,auth01
2025-06-03 14:58:26,bob,126.10.238.161,success,server02
2025-06-01 03:01:14,john,125.49.252.182,failure,server01
2025-06-03 10:16:21,admin,1.140.246.232,success,server02
2025-06-01 13:44:08,john,108.193.149.131,success,web01
2025-06-02 04:14:42,john,140.181.197.20,success,server02
2025-06-03 08:29:28,eve,63.232.156.53,success,auth01
2025-06-03 05:37:06,john,43.56.244.146,success,server02
2025-06-03 23:06:00,svc_account,126.10.238.161,success,auth01
2025-06-03 09:53:56,john,42.149.126.66,success,server01
2025-06-01 01:02:27,admin,32.43.148.97,success,db01
2025-06-01 14:15:00,root,1.140.246.232,success,web01
2025-06-01 15:23:40,svc_account,71.31.134.133,success,web01
2025-06-02 03:20:45,bob,108.155.84.64,success,server02
2025-06-03 20:38:27,admin,124.63.57.48,success,web01
2025-06-01 14:01:00,admin,43.56.244.146,success,server01
2025-06-02 05:09:29,root,218.229.106.87,failure,web01
2025-06-01 03:34:14,svc_account,113.41.73.202,success,server01
2025-06-02 22:31:51,alice,1.140.246.232,success,db01
2025-06-02 21:53:31,root,154.38.97.14,success,auth01
2025-06-03 13:48:54,john,60.71.249.219,success,web01
2025-06-02 14:02:44,alice,214.67.156.114,success,server01
2025-06-03 00:36:06,root,140.181.197.20,success,db01
2025-06-01 18:46:53,eve,138.209.74.244,success,server02
2025-06-03 10:46:46,root,138.209.74.244,success,db01
2025-06-02 17:40:59,admin,65.173.226.147,success,auth01
2025-06-01 18:06:08,admin,10.32.62.198,success,server01
2025-06-01 17:16:19,alice,150.99.179.102,success,server02
2025-06-02 18:21:33,bob,60.71.249.219,success,server02
2025-06-03 01:37:15,admin,54.92.231.226,failure,server01
2025-06-02 19:15:14,admin,25.113.254.164,success,auth01
2025-06-02 17:37:57,root,141.1.172.215,success,server01
2025-06-02 07:57:26,alice,63.232.156.53,success,server01
2025-06-03 22:34:29,alice,196.24.212.179,success,db01
2025-06-01 01:50:31,eve,105.37.77.227,success,db01
2025-06-02 06:51:49,admin,113.41.73.202,success,server01
2025-06-03 06:46:02,admin,158.8.216.3,success,server02
2025-06-03 07:00:35,svc_account,48.204.31.144,success,server02
2025-06-02 01:29:06,root,110.232.230.23,success,server02
2025-06-01 17:46:06,alice,113.41.73.202,success,db01
2025-06-02 22:27:17,svc_account,164.176.58.38,success,web01
2025-06-03 01:06:27,svc_account,54.92.231.226,success,db01
2025-06-01 04:36:49,eve,103.86.96.100,failure,web01
2025-06-02 00:22:28,eve,65.140.12.225,success,server01
2025-06-03 08:13:24,alice,221.177.82.55,failure,auth01
2025-06-03 21:25:41,alice,125.49.252.182,success,auth01
2025-06-01 09:07:44,eve,140.181.197.20,failure,web01
2025-06-02 17:27:00,svc_account,138.209.74.244,failure,web01
2025-06-02 08:41:23,eve,124.63.57.48,success,auth01
2025-06-02 19:02:20,eve,125.49.252.182,failure,db01
2025-06-02 14:21:41,bob,28.206.85.208,success,db01
2025-06-02 02:21:46,bob,141.1.172.215,failure,auth01
2025-06-01 04:18:43,bob,195.227.245.217,success,server02
2025-06-01 12:31:24,john,48.204.31.144,failure,server01
2025-06-02 05:55:17,bob,110.232.230.23,success,web01
2025-06-02 10:36:40,bob,119.132.154.252,success,auth01
2025-06-02 17:11:41,svc_account,1.140.246.232,success,db01
2025-06-03 01:13:02,bob,71.31.134.133,success,web01
2025-06-03 09:56:24,john,25.113.254.164,success,server02
2025-06-01 10:05:31,alice,65.173.226.147,failure,auth01
2025-06-01 22:14:26,alice,218.229.106.87,success,db01
2025-06-03 05:27:48,bob,105.37.77.227,success,server02
2025-06-02 19:20:42,svc_account,95.145.171.108,success,web01
2025-06-01 13:44:10,root,65.140.12.225,success,auth01
2025-06-01 09:39:34,root,154.38.97.14,failure,auth01
2025-06-03 13:46:38,bob,158.8.216.3,success,auth01
2025-06-02 11:53:27,alice,171.147.201.222,success,db01
2025-06-02 01:25:45,bob,164.176.58.38,success,auth01
2025-06-03 05:28:28,alice,42.149.126.66,success,db01
2025-06-01 08:00:23,eve,43.56.244.146,success,server01
2025-06-01 00:10:03,alice,1.140.246.232,success,auth01
2025-06-01 12:17:40,svc_account,132.144.78.138,success,server02
2025-06-03 01:21:21,admin,42.149.126.66,success,server02
2025-06-01 07:31:35,admin,158.8.216.3,failure,server02
2025-06-03 18:15:15,john,1.140.246.232,success,web01
2025-06-03 07:17:29,john,126.10.238.161,success,server02
2025-06-02 00:27:11,john,42.149.126.66,success,auth01
2025-06-03 18:44:56,alice,156.193.247.76,success,server01
2025-06-03 22:56:22,john,154.38.97.14,success,web01
2025-06-03 14:42:17,root,138.209.74.244,success,web01
2025-06-02 20:15:35,alice,25.113.254.164,success,db01
2025-06-03 12:11:36,alice,21.78.151.69,success,server01
2025-06-01 22:03:33,eve,73.8.92.229,failure,auth01
2025-06-03 01:18:33,admin,105.37.77.227,success,web01
2025-06-01 13:24:09,alice,164.176.58.38,success,server02
2025-06-01 09:04:45,bob,154.38.97.14,success,db01
2025-06-02 12:20:50,john,103.86.96.100,failure,server01
2025-06-03 21:18:52,alice,218.229.106.87,success,server02
2025-06-02 23:19:05,john,126.70.192.234,failure,server02
2025-06-03 02:48:39,bob,71.31.134.133,success,server02
2025-06-01 08:57:25,bob,154.38.97.14,success,auth01
2025-06-03 02:11:38,svc_account,150.99.179.102,success,server01
2025-06-03 22:33:59,root,195.227.245.217,success,auth01
2025-06-01 18:17:14,eve,150.99.179.102,success,web01
2025-06-02 01:59:06,alice,140.233.126.59,success,auth01
2025-06-02 07:30:16,eve,218.229.106.87,success,db01
2025-06-03 18:18:35,root,126.70.192.234,success,db01
2025-06-03 03:48:06,john,196.24.212.179,failure,db01
2025-06-03 12:53:13,eve,141.1.172.215,success,db01
2025-06-02 07:05:00,root,110.232.230.23,success,auth01
2025-06-03 20:16:18,admin,101.45.63.238,success,server02
2025-06-02 04:28:50,john,214.67.156.114,success,auth01
2025-06-02 10:09:19,bob,140.233.126.59,success,db01
2025-06-02 09:54:22,alice,63.232.156.53,success,auth01
2025-06-01 03:57:18,svc_account,126.10.238.161,success,server02
2025-06-01 08:47:02,admin,110.232.230.23,success,server02
2025-06-02 18:21:44,eve,71.31.134.133,success,auth01
2025-06-03 11:48:14,alice,65.173.226.147,success,db01
2025-06-01 19:03:19,root,108.193.149.131,success,web01
2025-06-01 15:18:57,admin,63.232.156.53,success,db01
2025-06-01 05:05:12,svc_account,126.10.238.161,success,db01
2025-06-02 06:43:35,john,164.176.58.38,success,server02
2025-06-01 14:43:11,svc_account,101.45.63.238,success,web01
2025-06-01 08:30:18,admin,195.227.245.217,success,server01
2025-06-01 04:29:44,eve,138.209.74.244,failure,web01
2025-06-01 15:53:39,bob,108.155.84.64,success,auth01
2025-06-01 19:11:20,bob,110.232.230.23,success,auth01
2025-06-01 01:06:16,eve,65.140.12.225,success,db01
2025-06-03 03:46:43,bob,156.193.247.76,success,db01
2025-06-01 00:12:33,eve,218.229.106.87,success,server02
2025-06-02 18:10:15,john,214.67.156.114,success,db01
2025-06-01 16:43:29,bob,110.232.230.23,success,db01
2025-06-03 22:44:10,john,132.144.78.138,failure,db01
2025-06-03 23:24:49,eve,65.140.12.225,success,db01
2025-06-03 08:34:57,bob,63.224.161.43,success,server02
2025-06-03 02:18:54,eve,156.193.247.76,success,db01
2025-06-03 04:48:38,bob,1.140.246.232,success,db01
2025-06-01 11:14:11,john,119.132.154.252,success,server01
2025-06-02 12:42:18,root,119.132.154.252,success,db01
2025-06-01 04:30:58,svc_account,105.37.77.227,success,server02
2025-06-01 04:36:07,admin,28.206.85.208,success,server01
2025-06-03 03:17:37,root,43.56.244.146,success,db01
2025-06-02 17:43:25,john,218.229.106.87,failure,auth01
2025-06-03 19:48:14,admin,73.8.92.229,success,db01
2025-06-03 09:46:02,svc_account,214.67.156.114,failure,db01
2025-06-01 07:39:08,alice,105.37.77.227,success,auth01
2025-06-01 14:46:23,eve,42.149.126.66,success,web01
2025-06-01 13:51:53,admin,164.176.58.38,success,db01
2025-06-03 11:03:39,john,32.43.148.97,success,db01
2025-06-03 23:01:36,john,105.37.77.227,success,db01
2025-06-02 08:48:41,root,141.1.172.215,success,db01
2025-06-01 21:23:47,root,195.227.245.217,success,auth01
2025-06-01 19:22:59,john,140.233.126.59,failure,auth01
2025-06-02 16:55:04,admin,60.71.249.219,success,db01
2025-06-03 15:22:36,alice,45.33.32.156,failure,db01
2025-06-01 18:10:22,admin,60.71.249.219,success,server02
2025-06-02 21:26:40,bob,214.67.156.114,success,db01
2025-06-03 04:53:32,john,42.149.126.66,success,web01
2025-06-02 12:18:27,bob,156.193.247.76,success,server01
2025-06-01 23:16:21,eve,221.177.82.55,success,web01
2025-06-02 08:25:27,alice,60.187.103.193,success,db01
2025-06-01 12:39:56,admin,105.37.77.227,success,auth01
2025-06-01 14:00:04,svc_account,221.177.82.55,success,server01
2025-06-01 05:28:09,bob,45.33.32.156,failure,db01
2025-06-03 00:53:01,svc_account,60.187.103.193,failure,server01
2025-06-02 18:20:27,svc_account,25.113.254.164,success,server01
2025-06-03 12:39:05,bob,28.206.85.208,success,db01
2025-06-03 01:26:56,eve,196.24.212.179,success,web01
2025-06-01 05:49:48,bob,154.38.97.14,failure,server01
2025-06-01 17:32:31,svc_account,176.215.154.253,success,web01
2025-06-01 00:28:03,john,132.144.78.138,success,server01
2025-06-02 04:02:00,admin,109.154.8.198,success,auth01
2025-06-01 14:32:24,john,218.229.106.87,failure,web01
2025-06-03 23:40:07,eve,43.56.244.146,success,server01
2025-06-01 04:20:54,bob,164.176.58.38,success,db01
2025-06-03 03:02:42,john,101.45.63.238,success,db01
2025-06-02 18:44:08,bob,158.8.216.3,failure,web01
2025-06-02 11:32:19,svc_account,164.176.58.38,success,server02
2025-06-01 22:32:11,bob,140.233.126.59,success,web01
2025-06-03 10:32:40,alice,126.70.192.234,success,web01
2025-06-03 02:11:45,root,176.215.154.253,success,db01
2025-06-02 19:54:56,eve,21.159.195.90,success,db01
2025-06-01 15:02:46,admin,196.24.212.179,failure,server02
2025-06-03 01:06:08,eve,198.51.100.23,failure,web01
2025-06-03 00:33:50,bob,1.140.246.232,success,web01
2025-06-03 21:40:37,john,108.193.149.131,success,auth01
2025-06-03 14:01:09,eve,176.215.154.253,success,server01
2025-06-02 15:32:50,svc_account,48.204.31.144,success,web01
2025-06-02 22:06:55,svc_account,1.140.246.232,success,db01
2025-06-02 10:02:16,admin,71.31.134.133,success,db01
2025-06-03 21:36:00,bob,124.63.57.48,success,auth01
2025-06-03 02:15:06,john,28.206.85.208,success,auth01
2025-06-02 13:10:25,root,65.173.226.147,success,server01
2025-06-02 02:09:28,alice,73.8.92.229,failure,server01
2025-06-01 10:45:54,alice,10.32.62.198,success,db01
2025-06-01 16:29:58,admin,196.24.212.179,success,web01
2025-06-02 20:57:15,root,141.1.172.215,success,server02
2025-06-01 23:30:28,eve,158.8.216.3,success,auth01
2025-06-03 15:55:18,root,105.37.77.227,failure,auth01
2025-06-01 22:35:14,alice,95.145.171.108,success,server01
2025-06-02 21:50:15,svc_account,156.193.247.76,success,auth01
2025-06-03 18:53:45,bob,124.63.57.48,success,server01
2025-06-02 19:47:06,bob,109.154.8.198,success,server01
2025-06-02 09:42:17,alice,103.86.96.100,failure,server01
2025-06-01 09:36:22,svc_account,125.49.252.182,success,web01
2025-06-01 00:21:16,alice,171.147.201.222,success,web01
2025-06-03 06:29:23,svc_account,140.233.126.59,failure,auth01
2025-06-02 05:13:35,admin,214.67.156.114,success,web01
2025-06-03 04:51:35,svc_account,140.181.197.20,success,web01
2025-06-01 23:06:01,svc_account,32.43.148.97,success,db01
2025-06-01 05:13:17,admin,214.67.156.114,success,web01
2025-06-02 16:30:13,alice,32.43.148.97,success,db01
2025-06-03 21:20:34,svc_account,150.99.179.102,success,web01
2025-06-03 08:36:06,root,60.71.249.219,success,db01
2025-06-01 19:46:17,eve,96.156.46.218,failure,web01
2025-06-01 18:05:35,root,42.149.126.66,success,server01
2025-06-02 17:15:39,john,65.140.12.225,success,web01
2025-06-01 22:26:16,alice,108.193.149.131,success,web01
2025-06-02 08:43:09,root,198.51.100.23,failure,server02
2025-06-02 09:03:02,eve,71.31.134.133,failure,auth01
2025-06-02 23:47:29,john,126.70.192.234,success,db01
2025-06-03 08:31:24,eve,110.232.230.23,success,web01
2025-06-03 10:13:29,alice,71.31.134.133,success,server01
2025-06-03 14:03:31,john,32.43.148.97,success,server02
2025-06-01 01:03:24,svc_account,126.10.238.161,failure,web01
2025-06-02 19:10:39,john,101.45.63.238,success,db01
2025-06-02 05:12:36,bob,45.33.32.156,failure,db01
2025-06-03 04:55:03,john,105.37.77.227,success,web01
2025-06-03 01:28:39,root,63.224.161.43,success,auth01
2025-06-02 08:28:28,bob,150.99.179.102,success,web01
2025-06-03 13:14:06,admin,126.70.192.234,success,server01
2025-06-03 11:16:08,admin,140.233.126.59,success,web01
2025-06-03 08:45:12,root,25.113.254.164,success,auth01
2025-06-01 03:52:26,john,60.71.249.219,failure,server02
2025-06-01 08:19:43,svc_account,96.156.46.218,failure,server01
2025-06-02 20:06:38,eve,113.41.73.202,success,server01
2025-06-01 21:52:13,admin,158.8.216.3,success,server02
2025-06-03 16:45:52,svc_account,154.38.97.14,success,auth01
2025-06-03 07:03:24,john,195.227.245.217,failure,server01
2025-06-01 08:39:00,bob,138.209.74.244,failure,server02
2025-06-01 21:12:33,admin,103.86.96.100,failure,db01
2025-06-02 04:18:12,root,221.177.82.55,success,auth01
2025-06-02 17:24:52,alice,48.204.31.144,success,db01
2025-06-01 14:44:02,john,138.209.74.244,success,server02
2025-06-03 03:28:53,admin,21.159.195.90,failure,auth01
2025-06-01 02:38:27,admin,21.159.195.90,failure,server01
2025-06-02 07:57:08,admin,65.140.12.225,failure,server01
2025-06-02 12:39:01,admin,54.92.231.226,failure,server02
2025-06-01 14:19:24,root,164.176.58.38,success,auth01
2025-06-02 02:14:44,eve,101.45.63.238,success,db01
2025-06-03 21:02:53,svc_account,126.70.192.234,failure,web01
2025-06-01 17:20:45,root,140.233.126.59,failure,web01
2025-06-03 21:34:07,bob,108.193.149.131,success,server01
2025-06-02 03:05:12,bob,195.227.245.217,success,server02
2025-06-01 23:53:20,root,150.99.179.102,success,auth01
2025-06-01 04:50:49,admin,196.24.212.179,success,db01
2025-06-03 05:27:06,john,214.67.156.114,success,db01
2025-06-03 07:33:16,john,214.67.156.114,success,web01
2025-06-03 19:27:37,bob,119.132.154.252,success,server01
2025-06-01 14:41:07,alice,95.145.171.108,success,auth01
2025-06-03 18:45:11,root,95.145.171.108,success,server01
2025-06-03 08:05:08,svc_account,195.227.245.217,success,server01
2025-06-01 04:13:27,bob,105.37.77.227,success,auth01
2025-06-02 13:41:57,svc_account,25.113.254.164,success,web01
2025-06-02 09:18:05,admin,113.41.73.202,success,server02
2025-06-02 06:01:57,bob,218.229.106.87,success,server02
2025-06-03 12:34:51,svc_account,126.10.238.161,success,server01
2025-06-02 00:23:36,eve,21.159.195.90,success,auth01
2025-06-01 16:39:44,eve,65.173.226.147,success,server02
2025-06-02 03:43:04,alice,119.132.154.252,success,server01
2025-06-03 19:27:32,alice,65.140.12.225,success,web01
2025-06-02 12:51:49,eve,60.71.249.219,success,server02
2025-06-02 04:59:22,svc_account,103.86.96.100,failure,server02
2025-06-02 16:04:41,root,10.32.62.198,success,web01
2025-06-02 13:35:09,alice,48.204.31.144,success,db01
2025-06-02 03:27:59,alice,65.140.12.225,success,db01
2025-06-01 03:10:36,bob,164.176.58.38,success,server02
2025-06-03 20:18:17,eve,21.159.195.90,failure,server01
2025-06-02 13:19:21,eve,60.71.249.219,success,auth01
2025-06-02 20:08:02,alice,21.159.195.90,success,auth01
2025-06-03 11:59:01,root,138.209.74.244,success,db01
2025-06-02 23:11:56,john,124.63.57.48,success,auth01
2025-06-02 01:14:16,admin,105.37.77.227,success,server01
2025-06-02 20:03:53,eve,126.10.238.161,success,server01
2025-06-02 05:57:46,root,140.181.197.20,failure,auth01
2025-06-02 01:53:03,svc_account,185.220.101.1,failure,server02
2025-06-03 08:30:27,bob,171.147.201.222,success,db01
2025-06-01 06:45:10,eve,60.71.249.219,success,db01
2025-06-02 15:23:26,eve,119.132.154.252,success,web01
2025-06-03 07:40:29,admin,43.56.244.146,success,server01
2025-06-01 01:32:01,alice,45.33.32.156,failure,server01
2025-06-01 18:17:15,admin,150.99.179.102,success,web01
2025-06-01 21:30:23,root,195.227.245.217,success,auth01
2025-06-02 23:08:21,bob,221.177.82.55,success,server02
2025-06-02 20:38:38,root,196.24.212.179,success,server02
2025-06-03 05:17:12,bob,60.71.249.219,success,web01
2025-06-01 11:58:47,john,48.204.31.144,success,server02
2025-06-01 17:11:05,john,25.113.254.164,success,web01
2025-06-01 13:58:30,bob,42.149.126.66,failure,db01
2025-06-01 20:06:35,eve,48.204.31.144,success,db01
2025-06-02 00:16:13,svc_account,60.187.103.193,success,server02
2025-06-02 10:17:42,root,140.233.126.59,success,server02
2025-06-03 16:49:14,john,65.140.12.225,success,server01
2025-06-03 18:45:57,eve,150.99.179.102,success,web01
2025-06-02 14:37:11,admin,63.224.161.43,success,server01
2025-06-03 17:05:15,admin,1.140.246.232,success,auth01
2025-06-03 22:52:17,eve,43.56.244.146,success,auth01
2025-06-03 12:57:39,root,218.229.106.87,failure,server02
2025-06-03 13:34:08,admin,73.8.92.229,success,auth01
2025-06-03 08:01:52,svc_account,48.204.31.144,success,server01
2025-06-03 19:36:24,admin,126.70.192.234,success,server02
2025-06-03 03:28:15,alice,1.140.246.232,success,server02
2025-06-02 08:27:40,admin,95.145.171.108,success,server02
2025-06-03 22:47:25,john,140.181.197.20,success,web01
2025-06-02 18:57:58,alice,21.78.151.69,success,web01
2025-06-01 07:44:47,bob,10.32.62.198,success,auth01
2025-06-02 17:03:41,admin,60.187.103.193,success,server02
2025-06-01 22:54:27,eve,63.224.161.43,success,web01
2025-06-02 15:17:25,svc_account,164.176.58.38,success,web01
2025-06-01 14:11:32,bob,21.78.151.69,success,db01
2025-06-03 10:01:15,root,196.24.212.179,success,web01
2025-06-02 16:12:26,eve,63.224.161.43,success,server01
2025-06-02 13:06:45,admin,176.215.154.253,success,auth01
2025-06-02 23:36:01,john,73.8.92.229,success,server02
2025-06-02 07:47:17,bob,10.32.62.198,success,auth01
2025-06-02 20:45:48,root,154.38.97.14,success,db01
2025-06-02 05:20:35,admin,132.144.78.138,success,auth01
2025-06-02 14:34:48,svc_account,10.32.62.198,success,auth01
2025-06-03 14:18:12,john,95.145.171.108,success,web01
2025-06-02 06:54:35,john,60.187.103.193,success,auth01
2025-06-02 01:12:10,alice,71.31.134.133,success,web01
2025-06-01 05:54:28,alice,150.99.179.102,success,web01
2025-06-03 19:24:37,bob,214.67.156.114,success,web01
2025-06-02 19:04:30,eve,196.24.212.179,success,server01
2025-06-03 18:56:35,eve,138.209.74.244,success,server02
2025-06-01 04:55:56,admin,96.156.46.218,success,db01
2025-06-02 11:24:17,svc_account,108.193.149.131,success,server02
2025-06-03 14:12:34,admin,45.33.32.156,failure,web01
2025-06-01 21:50:57,root,71.31.134.133,failure,web01
2025-06-01 10:06:24,alice,154.38.97.14,success,auth01
2025-06-03 02:42:52,admin,132.144.78.138,success,web01
2025-06-03 00:39:51,john,73.8.92.229,success,auth01
2025-06-01 22:54:11,svc_account,43.56.244.146,success,auth01
2025-06-03 18:39:41,eve,32.43.148.97,success,server01
2025-06-01 23:49:51,john,21.159.195.90,success,auth01
2025-06-02 05:59:50,john,138.209.74.244,success,auth01
2025-06-02 09:57:31,root,101.45.63.238,success,db01
2025-06-03 04:37:00,eve,221.177.82.55,success,server02
2025-06-03 23:56:17,eve,28.206.85.208,success,server02
2025-06-03 05:53:32,bob,113.41.73.202,success,web01
2025-06-02 12:32:41,bob,154.38.97.14,success,auth01
2025-06-01 18:21:29,john,73.8.92.229,success,web01
2025-06-02 22:52:31,bob,198.51.100.23,failure,server02
2025-06-03 04:14:56,john,45.33.32.156,failure,db01
2025-06-02 11:52:47,admin,108.155.84.64,success,db01
2025-06-01 16:18:53,bob,1.140.246.232,success,web01
2025-06-01 19:57:40,root,140.181.197.20,success,server02
2025-06-02 08:40:14,root,221.177.82.55,success,server02
2025-06-03 06:16:13,eve,21.159.195.90,success,server02
2025-06-02 22:06:23,john,140.181.197.20,success,auth01
2025-06-02 08:33:39,bob,73.8.92.229,success,auth01
2025-06-01 22:31:26,alice,108.155.84.64,success,db01
2025-06-01 21:37:41,eve,54.92.231.226,success,db01
2025-06-01 19:52:55,root,65.140.12.225,success,server02
2025-06-02 01:48:47,eve,132.144.78.138,success,server01
2025-06-02 11:22:18,root,221.177.82.55,success,server01
2025-06-03 22:27:47,admin,65.173.226.147,success,web01
2025-06-02 12:07:04,eve,132.144.78.138,success,auth01
2025-06-01 05:49:28,admin,65.140.12.225,failure,web01
2025-06-01 09:06:17,john,63.232.156.53,success,web01
2025-06-01 03:24:27,admin,126.10.238.161,success,server01
2025-06-03 09:01:30,admin,140.233.126.59,success,server01
2025-06-01 12:09:31,alice,54.92.231.226,success,server02
2025-06-03 18:28:11,admin,1.140.246.232,failure,db01
2025-06-03 08:06:48,svc_account,63.232.156.53,success,server01
2025-06-01 07:45:36,eve,10.32.62.198,success,server02
2025-06-02 05:20:04,admin,195.227.245.217,success,server02
2025-06-03 09:28:32,svc_account,140.233.126.59,success,server01
2025-06-01 04:11:28,bob,96.156.46.218,failure,server01
2025-06-01 03:18:14,admin,113.41.73.202,success,server01
2025-06-03 01:06:02,john,54.92.231.226,success,auth01
2025-06-02 09:34:28,bob,138.209.74.244,success,server02
2025-06-03 09:49:11,eve,63.232.156.53,failure,server02
2025-06-01 20:39:52,john,126.10.238.161,success,web01
2025-06-01 01:32:59,eve,21.78.151.69,success,server02
2025-06-01 22:48:04,admin,71.31.134.133,success,web01
2025-06-01 14:13:07,john,65.173.226.147,success,db01
2025-06-01 04:06:43,bob,196.24.212.179,failure,web01
2025-06-02 10:42:48,alice,154.38.97.14,success,server02
2025-06-02 20:18:49,john,138.209.74.244,success,db01
2025-06-02 11:56:40,john,109.154.8.198,success,server01
2025-06-02 10:01:39,admin,73.8.92.229,success,db01
2025-06-01 00:59:38,eve,171.147.201.222,failure,db01
2025-06-02 06:35:50,root,71.31.134.133,success,server01
2025-06-01 16:34:11,alice,65.140.12.225,success,server01
2025-06-02 07:56:08,eve,176.215.154.253,success,server01
2025-06-01 22:25:11,john,96.156.46.218,success,server02
2025-06-01 16:51:39,svc_account,140.233.126.59,success,web01
2025-06-03 03:25:36,eve,125.49.252.182,success,web01
2025-06-01 13:30:05,root,10.32.62.198,success,server01
2025-06-03 17:17:52,root,132.144.78.138,success,auth01
2025-06-02 05:54:46,root,42.149.126.66,success,auth01
2025-06-02 17:09:43,root,158.8.216.3,success,server02
2025-06-02 10:02:00,john,108.155.84.64,success,server02
2025-06-01 16:56:46,svc_account,65.140.12.225,success,db01
2025-06-03 02:32:39,svc_account,54.92.231.226,success,server02
2025-06-03 09:02:32,eve,43.56.244.146,success,web01
2025-06-02 05:00:51,svc_account,28.206.85.208,success,web01
2025-06-03 02:13:40,alice,196.24.212.179,success,auth01
2025-06-01 19:46:16,john,185.220.101.1,failure,server02
2025-06-01 22:59:11,john,195.227.245.217,success,web01
2025-06-02 05:17:38,eve,1.140.246.232,success,server02
2025-06-03 23:40:22,eve,21.159.195.90,success,server01
2025-06-01 00:26:39,root,108.155.84.64,failure,server01
2025-06-01 05:53:04,svc_account,10.32.62.198,success,web01
2025-06-01 19:59:30,eve,156.193.247.76,success,auth01
2025-06-02 08:19:56,eve,65.173.226.147,failure,server02
2025-06-01 04:59:01,admin,60.71.249.219,success,server02
2025-06-01 08:12:23,john,218.229.106.87,success,web01
2025-06-03 00:00:22,john,73.8.92.229,success,server01
2025-06-02 17:16:24,john,110.232.230.23,success,server01
2025-06-01 08:12:47,alice,214.67.156.114,success,web01
2025-06-03 22:15:45,eve,48.204.31.144,failure,db01
2025-06-01 14:12:18,john,65.173.226.147,success,db01
2025-06-03 17:38:54,svc_account,214.67.156.114,failure,server02
2025-06-03 03:44:08,svc_account,45.33.32.156,failure,db01
2025-06-02 14:48:03,alice,108.193.149.131,success,auth01
2025-06-02 14:03:36,john,54.92.231.226,success,auth01
2025-06-02 08:14:58,root,73.8.92.229,success,server01
2025-06-02 03:47:19,eve,10.32.62.198,success,web01
2025-06-01 07:59:47,svc_account,73.8.92.229,success,auth01
2025-06-03 20:11:13,eve,125.49.252.182,success,auth01
2025-06-02 07:02:54,svc_account,60.187.103.193,success,auth01
2025-06-01 15:51:59,alice,71.31.134.133,success,server01
2025-06-02 01:45:02,eve,126.70.192.234,failure,auth01
2025-06-03 03:35:04,svc_account,218.229.106.87,success,db01
2025-06-02 08:35:06,john,132.144.78.138,success,server01
2025-06-02 22:32:57,eve,108.155.84.64,success,web01
2025-06-03 05:52:34,svc_account,25.113.254.164,success,web01
2025-06-02 23:31:12,bob,65.173.226.147,success,web01
2025-06-02 15:05:26,bob,73.8.92.229,success,auth01
2025-06-03 19:56:31,root,63.232.156.53,success,server02
2025-06-02 10:01:31,eve,150.99.179.102,failure,server01
2025-06-03 10:43:53,john,158.8.216.3,success,db01
2025-06-02 16:20:19,alice,96.156.46.218,success,db01
2025-06-02 07:37:37,root,141.1.172.215,failure,auth01
2025-06-01 20:40:12,alice,48.204.31.144,success,db01
2025-06-01 04:50:31,john,185.220.101.1,failure,auth01
2025-06-02 10:23:44,john,171.147.201.222,success,server02
2025-06-01 05:41:19,alice,164.176.58.38,success,auth01
2025-06-03 18:17:24,bob,218.229.106.87,success,db01
2025-06-03 11:27:04,bob,42.149.126.66,success,db01
2025-06-02 07:38:24,bob,221.177.82.55,success,server01
2025-06-03 06:49:28,bob,150.99.179.102,success,web01
2025-06-03 06:58:25,svc_account,140.181.197.20,failure,db01
2025-06-03 14:25:40,svc_account,150.99.179.102,success,web01
2025-06-03 09:39:47,alice,101.45.63.238,failure,server02
2025-06-03 17:31:20,bob,158.8.216.3,success,auth01
2025-06-02 17:35:02,bob,32.43.148.97,success,db01
2025-06-02 02:07:27,eve,156.193.247.76,success,server02
2025-06-03 20:05:04,john,140.181.197.20,success,db01
2025-06-03 16:27:44,admin,126.70.192.234,success,server02
2025-06-03 22:32:50,svc_account,108.193.149.131,success,auth01
2025-06-03 16:09:17,alice,54.92.231.226,success,web01
2025-06-02 14:19:33,alice,32.43.148.97,success,web01
2025-06-01 23:35:08,admin,109.154.8.198,success,auth01
2025-06-02 07:58:44,admin,63.224.161.43,success,server02
2025-06-03 00:00:26,john,176.215.154.253,failure,server01
2025-06-01 06:32:12,admin,113.41.73.202,success,server01
2025-06-02 17:47:54,john,21.159.195.90,success,server02
2025-06-02 17:31:19,eve,21.78.151.69,failure,server01
2025-06-02 17:49:11,alice,73.8.92.229,success,server02
2025-06-02 16:13:22,john,164.176.58.38,success,server02
2025-06-02 09:16:33,eve,119.132.154.252,success,db01
2025-06-01 07:13:56,eve,48.204.31.144,success,db01
2025-06-03 10:26:06,alice,101.45.63.238,failure,web01
2025-06-01 12:03:03,root,60.187.103.193,success,web01
2025-06-01 03:08:39,svc_account,164.176.58.38,success,auth01
2025-06-02 02:18:01,eve,150.99.179.102,success,server02
2025-06-03 14:24:10,admin,221.177.82.55,success,db01
